X,Y,OBJECT ID,GLOBAL ID,REQUEST ID,USER  TYPE,REQUEST TYPE,REQUEST DATE,STATUS,STREET SEG ID,COMMENTS
-77.02433861,38.98274134,3047,{19E0407E-59B5-4492-9F18-51680CD96E7C},3047,Pedestrian,Failure to stop for pedestrians,2015/07/16 19:48:30+00,Unassigned,12247,
-77.024458,38.9814517,3048,{CC9AA25B-5AB8-429B-99EC-5E4AC3743CAF},3048,Pedestrian,Failure to stop for pedestrians,2015/07/16 19:48:43+00,Unassigned,12039,
-77.08854482,38.91596314,3049,{65470EFB-027E-41D6-87D9-4C73348A0237},3049,Biker,Other Biking Issue,2015/07/16 19:49:26+00,Unassigned,3583,"excessive motor vehicle traffic speeds and poor redesign of street markings leave cyclists vunerable, sidewalks often blocked by construction vehicles and poorly designed (with utility poles in middle of sidewalk) leave no safe alternative"
-77.01805384,38.89614404,3050,{42711E90-A5C7-4A71-BF2E-536ECCEA6D05},3050,Pedestrian,Speeding,2015/07/16 19:50:03+00,Unassigned,10275,Speeding cars at this much needed mid-block crosswalk
-77.06204894,38.92049024,3051,{889ECAFC-2C1C-44A2-8ACD-5E9D7695C26C},3051,Biker,Other Biking Issue,2015/07/16 19:52:42+00,Unassigned,2730,There are no good north-south routes for cyclists between downtown and NW. Mass Ave. is wide and direct and should be reconfigured to accommodate a bike lane or cycletrack. That would greatly improve cycle commuting between NW and downtown.
-77.01854971,38.89481195,3052,{9A165A49-EFC0-43AA-93E5-CD42DAC031C7},3052,Biker,Long wait to cross,2015/07/16 19:53:30+00,Unassigned,12329,Double parking by Metropolitan Police Department owned vehicles and personally owned vehicles of MPD and other law enforcement officers
-77.0749443,38.92173013,3053,{6F3D574E-3B96-4889-81B5-A4E348B221F7},3053,Biker,Other Biking Issue,2015/07/16 19:55:45+00,Unassigned,6857,"This is the only road connecting Georgetown to the cycle lane on New Mexico, but it is very narrow with cars parked both sides so cyclists have to take the lane -- which annoys the car traffic which has to crawl behind cyclists going uphill."
-77.03001554,38.93639031,3054,{6B58D8A6-D5BD-4063-BCAF-E148AB22F47F},3054,Biker,Stop sign running,2015/07/16 19:58:24+00,Unassigned,10441,This is a dangerous intersection for walkers/cyclists. There are no crosswalks and there are two other intersections close by. Cars driving southwest on Kansas go too fast and don't come to a complete stop. Or just erratic behavior as they navigate.
-77.02972949,38.93455638,3055,{6797F358-F042-4EBE-9AFB-CB6BA4AB8E8E},3055,Pedestrian,Long wait to cross,2015/07/16 20:00:28+00,Unassigned,7359,"This light is super long to cross 11th. The next intersection up, Spring, is much more reasonable for each direction. This one seems out of sync."
-77.08481163,38.9313564,3056,{93300474-0B30-4E52-B9EB-0E9D9D62232B},3056,Biker,Other Biking Issue,2015/07/16 20:01:06+00,Unassigned,7834,"Thank you for putting an uphill bike lane on New Mexico Ave. It has greatly increased safety for cyclists on this stretch of road, which is one of very few north-south connector roads in NW."
-77.06023797,38.89229033,3057,{74C55363-AC58-49D5-AFC2-046DB1A97CDE},3057,Biker,Other Biking Issue,2015/07/16 20:04:24+00,Unassigned,9725,Pedestrian walkway is too narrow to allow cyclists to safely pass each other in opposite directions.  Bumping handlebars could easily send a cyclist over the low guardrail and into automobile traffic.
-77.03647224,38.99218227,3058,{A2FDEE25-56AC-445B-B994-A0551CD24783},3058,Car Driver,Other Driving Issue,2015/07/16 20:09:29+00,Unassigned,269,Confused drivers drive in the wrong direction on the streets that make up this confusing crossroads
-77.02101618,38.91264133,3059,{BC504FAC-47DA-4E56-994D-A00B0B24836C},3059,Pedestrian,Jaywalking,2015/07/16 20:12:02+00,Unassigned,2518,"There is a very high need for pedestrians to cross between the north and south side of Rhode Island Ave at this location.  And natural breaks in the light cycles make it completely possible.  But, the lack of a signal & markings is dangerous."
-77.03696745,38.99184204,3060,{CCBD7602-EA61-4180-B5D6-FAED5BEC3843},3060,Pedestrian,Other Walking Issue,2015/07/16 20:14:15+00,Unassigned,269,The sidewalk from 16th Street ends here so pedestrians are forced to walk in North Portal Drive. The street is narrow and at night it is dark. Motorists like to speed southbound on 16th Street and turn onto North Portal Drive w/o slowing down
-77.04076599,38.91988197,3061,{7E56F5A3-6B39-4BDA-9855-8354AF15D8AA},3061,Biker,Stop sign running,2015/07/16 20:17:37+00,Unassigned,10756,I have almost been hit numerous times by motorists who fail to stop before then turn (mostly left) at this intersection.
-77.0429367,38.90725023,3062,{735F6A22-06DC-41AB-B062-12A10CC6CEAA},3062,Biker,Double parking,2015/07/16 20:19:44+00,Unassigned,7775,"Trucks/delivery vehicles routinely park in the bike lane here, making safe passage impossible."
-77.02191732,38.90839222,3063,{1AD9D818-0C5D-4EEB-8716-70F3BE8F3B98},3063,Biker,Other Biking Issue,2015/07/16 20:20:04+00,Unassigned,7336,Southbound bke lane disappears for this one block.  Very dangerous to have to merge into traffic.
-77.03457912,38.90374461,3064,{38C5AC65-840F-48FF-80C0-FEB3F6CD0A1E},3064,Biker,Other Biking Issue,2015/07/16 20:24:24+00,Unassigned,8344,"Really difficult to take a right from the protected L-street bike lane onto the protected 15th street bike lane. Difficult to cross 3 lanes of traffic, and pedestrians get angry when you wait and use the ped signal."
-76.98551031,38.88239815,3065,{4449EC07-FCAE-4C50-B2CE-33607C8F1848},3065,Pedestrian,Stop sign running,2015/07/16 20:26:36+00,Unassigned,4317,People run the stop signs here frequently and speed far above the speed limit.
-76.98551221,38.8814461,3066,{3525B9BE-EDA7-4CA9-A688-84DD161FB198},3066,Pedestrian,Failure to stop for pedestrians,2015/07/16 20:29:03+00,Unassigned,4317,"People are speeding so much on this block that they barely slow down for pedestrians, much less stop."
-76.98510827,38.88127283,3067,{9FE13E71-CFE4-425D-9A7E-C02FD180152D},3067,Pedestrian,Stop sign running,2015/07/16 20:29:52+00,Unassigned,9056,"People are speeding so much on this block that they barely slow down for pedestrians, much less stop."
-76.99951811,38.87888215,3068,{1BF049A5-3935-428B-BC24-175FB035BC43},3068,Car Driver,Other Driving Issue,2015/07/16 20:30:44+00,Unassigned,10156,"Construction has blocked off a road, but drivers still are waiting for a red light that is not long enough.  Traffic light should be disabled while VA Ave Tunnel construction project has the road closed"
-76.98552406,38.88390171,3069,{042D0355-1021-4DA8-8E54-817813D13A37},3069,Pedestrian,Speeding,2015/07/16 20:32:42+00,Unassigned,8557,"Many kids and elderly people walk here and speeding is a major problem all down 14th Street, SE."
-77.05107505,38.88855842,3070,{58723BFB-7F39-4094-A2FE-D4A490D997DF},3070,Biker,Poor visibility,2015/07/16 20:45:38+00,Unassigned,12888,"The formal, carved stone wall that crosses the grass and ends at the edge of the sidewalk makes it impossible for cyclists riding eastbound off the bridge to see oncoming pedestrians and cyclists."
-77.06607642,38.90680101,3071,{E2A8EA0B-6725-4036-8774-71111E2E1DEC},3071,Biker,Stop sign running,2015/07/16 20:51:47+00,Unassigned,12220,
-77.02661893,38.903791,3072,{491F31E7-75A1-4F77-B09C-70723A0DEB92},3072,Biker,Other Biking Issue,2015/07/16 20:52:12+00,Unassigned,13026,Eastbound cyclists reaching the end of the L Street cycleway end up shunted into the center lanes of Massachusetts Avenue.
-76.99264802,38.89638478,3073,{D8E692EB-5E3E-4F5D-A1C8-594DF981744D},3073,Pedestrian,Failure to stop for pedestrians,2015/07/16 20:09:43+00,Unassigned,10703,"I walk my daughter to school through this intersection and although there are ""stop for pedestrians"" signs, drivers never heed to them.  And we only have an occasional walking guard."
-77.0437494,38.92324489,3074,{1619AE71-0F29-493C-B333-80F260D99B87},3074,Pedestrian,Other Walking Issue,2015/07/16 20:14:04+00,Unassigned,14390,"Walk sign is turned away from crosswalk so walkers cannot see when they are allowed to cross. Especially dangerous since there are two green lights, one that allows cars to turn into the crosswalk and the other that allows walkers to cross."
-77.03772463,38.99128049,3075,{FBE46E6E-7610-4389-BAC0-A90E5107A2EC},3075,Pedestrian,Poor visibility,2015/07/16 20:16:44+00,Unassigned,269,There is no sidewalk here so pedestrians are forced to walk in the street. Due to hedges motorists turning onto Tamarack Street cannot see the people walking in the street. The crosswalk across North Portal to the sidewalk entice people to walk here
-76.98550986,38.8826821,3076,{F8C2F5B4-9E12-4A08-B886-1C3C48560FDB},3076,Pedestrian,Speeding,2015/07/16 20:24:37+00,Unassigned,4317,Extremely fast drivers in a block with many kids and elderly. Please add a speed bump!
-77.03457973,38.90275457,3077,{458DE7F0-0987-4227-B7E1-7F32B1B37EB7},3077,Biker,Blocking the bikebox,2015/07/16 20:25:13+00,Unassigned,8344,"Cars going south on 15th regularly try to cross the bike lane to turn right, putting cyclists' lives at risk or blocking the lane."
-77.00204286,38.88569703,3078,{06F7C117-41BC-4177-A6F8-151ECBF72B9B},3078,Biker,Other Biking Issue,2015/07/16 20:28:19+00,Unassigned,3946,extraordinary amount of potholes in tarmac forces cyclists out into middle of road in an already crowded street.  Cars do not seem to understand the need for bikes to avoid potholes.
-77.05583018,38.89302809,3079,{E1617DCD-B75D-422D-A620-1A37E8363C53},3079,Biker,Long distance to cross,2015/07/16 20:37:56+00,Unassigned,9725,"The shortest safe connection between the Roosevelt Bridge walkway and the riverside trail directly beneath the bridge is 1.3 miles, all the way around the Kennedy Center and the Watergate."
-77.00054967,38.87629638,3080,{6C3F3C41-4125-4A46-9628-A4B7B108A2C4},3080,Pedestrian,Failure to stop for pedestrians,2015/07/16 20:41:19+00,Unassigned,12681,Cars traveling north on 4th street and turning right onto M street fail to yield to pedestrians crossing the road.  It would help to have a few seconds head start before the cars get a green light.
-77.06607712,38.90596703,3081,{A9714DAD-8DC6-4EF0-80BF-7996D193F566},3081,Biker,Stop sign running,2015/07/16 20:51:34+00,Unassigned,12601,
-77.05974135,38.93768519,3082,{F1982117-C211-402E-9ECA-2A3AC8028C71},3082,Biker,Other Driving Issue,2015/07/16 20:54:11+00,Unassigned,7645,"Cars fail to pass at a safe distance, especially during the uphill between Porter and Van Ness. Protected cycletrack for Connecticut and five travel lanes for cars seems more than equitable."
-77.02291141,38.90210809,3083,{F1D0D2C5-7E5B-45D2-BF8E-F0AA3F1F2364},3083,Biker,Other Biking Issue,2015/07/16 20:54:39+00,Unassigned,74,The asphalt on K St on the south side of Mt. Vernon Square is heavily damaged and makes controlling a bike difficult.
-77.00388374,38.90252277,3084,{02A396F4-9397-4049-9C18-D658501D411F},3084,Biker,Other Biking Issue,2015/07/16 21:02:17+00,Unassigned,5811,"Cars try to pass bicyclists when going on K St NE under the underpass and it's very unsafe because the lanes are too narrow for cars to pass, but they still try to anyways and I've been passed within inches and almost crashed bc of unsafe driving."
-77.00058146,38.87658034,3085,{DF578509-8AB6-4D4C-8EF6-604C26B5A66B},3085,Pedestrian,Not enough time to cross,2015/07/16 21:05:17+00,Unassigned,12328,The light to cross M street during rush hour can take almost two minutes. You want jaywalking? This is how you get jaywalking.
-77.03398884,38.90565397,3086,{1241C017-8F3D-4E8D-A416-0E3D04DC311C},3086,Car Driver,Other Driving Issue,2015/07/16 21:08:44+00,Unassigned,4393,Delivery trucks constantly parked in left lane during No Parking Rush Hour time in the mornings
-77.05896457,38.93682128,3087,{C643BFFD-AB03-4F7D-A567-204C8A185552},3087,Pedestrian,Other Driving Issue,2015/07/16 21:17:36+00,Unassigned,12060,"People cut through the gas station to go right onto Porter Street, and also make u-turns from southbound Conn. Av onto Porter Street. Many pedestrians pass through the gas station to get to the crossing to Quebec Street. I have been hit by cars twice"
-77.05814907,38.93494685,3088,{96394C4B-A787-4758-9D66-3AC81033FA83},3088,Pedestrian,Blocking the crosswalk,2015/07/16 21:19:05+00,Unassigned,3262,People often do not stop for the red light at the crosswalk.
-77.06021472,38.9384992,3089,{57DF3487-02A7-4BC4-B783-F8C1B61550B3},3089,Biker,Other Driving Issue,2015/07/16 20:54:34+00,Unassigned,4561,"Cars fail to pass at a safe distance, especially during the uphill between Porter and Van Ness. Protected cycletrack for Connecticut and five travel lanes for cars seems more than equitable."
-77.06073651,38.93939721,3090,{1C94EDFF-235A-4228-9C55-A8B6808FC57A},3090,Biker,Other Driving Issue,2015/07/16 20:54:46+00,Unassigned,4561,"Cars fail to pass at a safe distance, especially during the uphill between Porter and Van Ness. Protected cycletrack for Connecticut and five travel lanes for cars seems more than equitable."
-77.06158962,38.9408648,3091,{2EEE3B71-BAB5-4530-AC6E-70C263E2AAFD},3091,Biker,Other Driving Issue,2015/07/16 20:54:56+00,Unassigned,11490,"Cars fail to pass at a safe distance, especially during the uphill between Porter and Van Ness. Protected cycletrack for Connecticut and five travel lanes for cars seems more than equitable."
-77.06225227,38.9420021,3092,{83B0322D-94B2-460B-B638-80EED1D65CDC},3092,Biker,Other Driving Issue,2015/07/16 20:55:09+00,Unassigned,925,"Cars fail to pass at a safe distance, especially during the uphill between Porter and Van Ness. Protected cycletrack for Connecticut and five travel lanes for cars seems more than equitable."
-77.06291474,38.9431474,3093,{39224F2B-6C24-4803-BEC6-689F8B95A667},3093,Biker,Other Driving Issue,2015/07/16 20:55:22+00,Unassigned,1198,"Cars fail to pass at a safe distance, especially during the uphill between Porter and Van Ness. Protected cycletrack for Connecticut and five travel lanes for cars seems more than equitable."
-77.00486168,38.87841324,3094,{A6CE3D40-885A-48E2-B9E7-5EE4056CA15B},3094,Car Driver,Poor visibility,2015/07/16 21:06:22+00,Unassigned,6660,"Constant construction in the Navy Yard area. Crews are not allowing proper space for cars, bikes and pedestrians. Sidewalks are blocked, streets are narrowed, streets are torn up and not fixed properly or in some instances not fixed at all."
-77.05849612,38.9355473,3095,{F223F730-5640-499A-B15B-AF1CA1EF1A64},3095,Pedestrian,Not enough time to cross,2015/07/16 21:12:55+00,Unassigned,3262,Too little time for seniors and people in general
-77.00459508,38.90890488,3096,{18FF140A-0D36-4C8F-9C81-92A041355F98},3096,Pedestrian,Long distance to cross,2015/07/16 21:20:52+00,Unassigned,6179,
-77.00905595,38.95691526,3097,{AAE38881-CF08-431B-B3C4-7DF9E94CE0C7},3097,Car Driver,Red light running,2015/07/16 21:21:44+00,Unassigned,7768,Nobody EVER stops at the right turn red light.
-77.03364435,38.89426009,3098,{7A882F31-9107-42FC-B14F-B91D88228350},3098,Biker,Other Walking Issue,2015/07/16 21:21:53+00,Unassigned,759,Extend the cycle track all the way to Constitution. Cyclists need to connect and there is not enough room on the sidewalk for both pedestrians and bicyclists.
-76.93385798,38.9082171,3099,{00763E8C-75E4-4694-B182-6406E1E8BAB4},3099,Pedestrian,Poor visibility,2015/07/16 21:23:05+00,Unassigned,12004,"No crossing lane to Rec. Center, even though there are lots of kids."
-77.01754945,38.87208876,3100,{DA077779-BB72-4F42-8111-7221818C3FFF},3100,Biker,Poor visibility,2015/07/16 21:24:00+00,Unassigned,1334,This is a frequent route for cyclists who bike straight down P st to or from the walkway at the Southwest Waterfront Park -East.  There should be a stop sign at 4th and P to prevent cars coming down 4th and speeding around the corner onto P St.
-77.04719021,38.94272278,3101,{67595F30-1450-4130-BF18-CF559826E3CD},3101,Pedestrian,Other Walking Issue,2015/07/16 21:44:06+00,Unassigned,7321,The Valley Trail crosses Blagden Road here.  There should be a cross walk marked on the road to improve safety.
-77.0562631,38.93170321,3102,{2430C4EE-0CC5-4001-927A-2F8054B10D4A},3102,Pedestrian,Failure to stop for pedestrians,2015/07/16 21:46:19+00,Unassigned,2711,In the morning. Parent taking child to Maret (shortcut). I had right of way on crosswalk. Driver did not stop almost running me over (actually I was run of the crosswalk).
-77.0215476,38.94040708,3103,{98596BEE-8A67-4B64-B40A-4E4BF2228161},3103,Pedestrian,Poor visibility,2015/07/16 21:50:29+00,Unassigned,5054,"Needs a pedestrian crossing sign, pedestrians can't see whether driver has a green light and right of way"
-77.04927708,38.9444801,3104,{6E95D2DD-74EF-4FA9-9214-043ADC487F29},3104,Biker,Other Biking Issue,2015/07/16 21:51:06+00,Unassigned,10120,"the place where the pathway enters the street is dangerous.  The ""ramp"" area is not sufficiently wide to accommodate this   heavily used transition by bicyclists and pedestrians on weekends and holidays when Beach Drive is closed."
-77.04178859,38.92307011,3105,{EC153DFD-A40F-458E-BEF4-B0F8227AC6A5},3105,Pedestrian,Failure to stop for pedestrians,2015/07/16 21:25:29+00,Unassigned,3540,"Drivers fail to stop for pedestrians when turning off Columbia onto Euclid. 
Also construction on the Church has blocked the whole sidewalk, forcing pedestrians into the street."
-77.03649679,38.92037147,3106,{7C31B1C9-2BE4-409F-AD92-03E7ED1E84B3},3106,Pedestrian,Failure to stop for pedestrians,2015/07/16 21:27:12+00,Unassigned,6882,
-77.01252131,38.89078066,3107,{8E64663A-4F2B-4065-8E9B-7AD61D2FEE05},3107,Pedestrian,Speeding,2015/07/16 21:29:00+00,Unassigned,7125,These should be true modern roundabouts.
-77.0125855,38.88892666,3108,{97A53BE4-ED5D-493F-8055-478A4EB49B7B},3108,Pedestrian,Speeding,2015/07/16 21:29:29+00,Unassigned,12770,This should also be a true modern roundabout.
-77.05874381,38.93680238,3109,{80A668CE-A4A6-4124-A8A1-4D2C97D4DA4D},3109,Pedestrian,Red light running,2015/07/16 21:31:13+00,Unassigned,11214,People run the light at least once a day
-77.03784156,38.90770144,3110,{00D985F8-E565-4AA2-BBE8-CB0D8F78B643},3110,Pedestrian,Cyclist behavior,2015/07/16 21:32:35+00,Unassigned,6931,No bike safety
-77.02093127,38.94087029,3111,{BE489BEE-616B-4B00-8B7B-64C8AF9C597E},3111,Pedestrian,Poor visibility,2015/07/16 21:52:00+00,Unassigned,9778,Pedestrian in a wheel chair hit here because of poor visibility
-77.05876641,38.93680513,3112,{AAEC95C0-642C-49FD-92D1-C3B296E0F847},3112,Pedestrian,Not enough time to cross,2015/07/16 22:09:17+00,Unassigned,11214,Light is too short from crossing east side of porter from gas station to temple .
-77.05872552,38.93558578,3113,{01136C67-F574-460E-ABBC-AAF06EF3C7E8},3113,Pedestrian,Long wait to cross,2015/07/16 22:24:26+00,Unassigned,6040,
-77.05924492,38.93683223,3114,{39B0EFAD-9A94-47EF-A835-C4078A915252},3114,Pedestrian,Other Driving Issue,2015/07/16 22:32:13+00,Unassigned,4175,Illegal left turns because sign is too small to see
-77.03275081,38.93023856,3115,{F604C603-749D-41E8-8049-A6C0074AFA08},3115,Pedestrian,Other Driving Issue,2015/07/16 23:05:20+00,Unassigned,763,Confusing lights
-77.02244864,38.96201476,3116,{F2BF301A-1996-4623-B932-167256E1EF12},3116,Pedestrian,Other Walking Issue,2015/07/17 00:52:08+00,Unassigned,8464,The Southwest portion of this intersection and continuing along Oneida has no sidewalk making it dangerous to walk.
-77.01989546,38.96201477,3117,{88FBC67E-5E53-4F2A-B155-DCB524529008},3117,Pedestrian,Failure to stop for pedestrians,2015/07/17 00:56:00+00,Unassigned,8429,This intersection sees a lot of speeding from drivers using 5th to commute into the city. For pedestrians it's quite difficult to cross 5th because there is stop sign. Turning this into a 4-way stop would improve safety for pedestrians and drivers.
-77.05804806,38.90255847,3118,{D27F146A-6B01-4223-B214-1AE81B7CA659},3118,Pedestrian,Blocking the crosswalk,2015/07/17 01:01:49+00,Unassigned,10588,"During the afternoon rush, when cars are not allowed to turn right from K st on to Rock Creek Pkwy, and must take the ramp up to the intersection with 27th, they routinely block the crosswalk where 29th intersects K."
-76.93470729,38.89030672,3119,{A720C16C-CDA0-42F1-8134-A3CDE8450782},3119,Pedestrian,Speeding,2015/07/17 01:02:05+00,Unassigned,2389,Speed through this intersection
-77.01636136,38.96614159,3120,{9E0C7D70-9200-4278-980E-96E5A538D219},3120,Pedestrian,Blocking the crosswalk,2015/07/17 01:04:15+00,Unassigned,11700,Drivers on Sheridan often stop in the middle of the crosswalk here forcing pedestrians to walk into the road to cross.
-76.99025008,38.88128828,3121,{E4B8D3B1-E43D-414D-9003-7E4952D99809},3121,Car Driver,Poor visibility,2015/07/16 21:59:29+00,Unassigned,1612,This intersection should be a 4-Way Stop.  Some cars try to treat it like a 4-Way Stop.  I have seen cars rear ended and side swiped at this intersection.  It would be safer if 12th & G ST SE was a 4-Way Stop.
-77.04141415,38.92352094,3122,{C834E60C-D45B-4C31-80AE-A2EBB917478D},3122,Pedestrian,Failure to stop for pedestrians,2015/07/16 22:16:47+00,Unassigned,5521,Cars rarely stop for pedestrians and it is a total guessing game and game of chance. Super dangerous.
-77.04417113,38.90990295,3123,{9FDBCD60-D37F-49C0-ADCF-500CC0D5B306},3123,Pedestrian,Other Walking Issue,2015/07/16 22:20:16+00,Unassigned,9344,Almost every time I get to this intersection to cross the circle from outside to go into the circle at the crosswalk there are cars who illegally cut into the lane from the inner lanes in the circle even though they are restricted to going to mass
-77.00728747,38.95519367,3124,{45DF12D8-2E25-4579-9443-C2EF06AE8C7A},3124,Car Driver,Speeding,2015/07/16 22:37:20+00,Unassigned,6043,
-77.03645119,38.93702621,3125,{DB0A5A5D-F833-4F5F-B11A-1C30E09EDDBE},3125,Pedestrian,Other Walking Issue,2015/07/16 22:51:56+00,Unassigned,4774,Crosswalk needed
-77.05923297,38.93681168,3126,{8AB02D0B-006D-4ACA-8315-C88B508231F1},3126,Pedestrian,Red light running,2015/07/16 23:12:15+00,Unassigned,4175,"Cars coming southbound turning left into Porter to go down the hill consistently run the red light, endangering pedestrians."
-77.01803115,38.96993696,3127,{80315D2D-1AE7-488D-B037-06F86948B92A},3127,Pedestrian,Accessibility Issue,2015/07/17 00:40:09+00,Unassigned,7811,"There is no curb cut for seniors, those in wheelchairs, or with strollers to cross Van Buren."
-77.02413986,38.958474,3128,{1D2DDE8F-E98D-4A84-B67D-60E308A30900},3128,Car Driver,Poor visibility,2015/07/17 00:42:59+00,Unassigned,1898,Visibility is very low at this intersection and because those traveling on Madison to not have a stop sign it is quite dangerous. This would be safer intersection with a 4-way stop.
-77.02005763,38.96614163,3129,{ADFA2988-B46E-4AC7-9BEE-FFC65752C268},3129,Pedestrian,Blocking the crosswalk,2015/07/17 00:44:26+00,Unassigned,3338,Drivers regularly block the crosswalk on the East and West sides of this intersection.
-77.02244968,38.9679381,3130,{2560FB38-E347-4A3A-B9F3-68F5D27904BB},3130,Pedestrian,Failure to stop for pedestrians,2015/07/17 00:47:05+00,Unassigned,1460,This intersection is dangerous and would benefit from a 4-way stop sign to increase visibility and make sure that pedestrians including seniors and children can cross the intersection more easily.
-77.01365096,38.96436736,3131,{01CAC7DC-5229-4E35-9091-8CE129236397},3131,Pedestrian,Failure to stop for pedestrians,2015/07/17 01:00:02+00,Unassigned,8751,Commuters using North Dakota to cut over to Blair often race through this intersection making it unsafe for pedestrians. The crosswalk is faded and poorly marked. Adding a 4-way stop and zebra crosswalk would improve safety for seniors and children.
-77.01616798,38.96269206,3132,{4FEB2F93-604A-4F23-A82B-8C3F42A5E5B8},3132,Pedestrian,Failure to stop for pedestrians,2015/07/17 01:03:24+00,Unassigned,5657,Drivers using 3rd st. to commute into/out of the city to avoid Blair fly through this intersection. It would be safer for pedestrians with a zebra painted crosswalk and high-visibility signs in the middle of the street/raised crosswalks.
-76.93506867,38.89027929,3133,{4185E9BF-AE5B-48F2-80F0-911F2EE98252},3133,Pedestrian,Failure to stop for pedestrians,2015/07/17 01:04:45+00,Unassigned,803,"Cars, especially MD drivers, do not stop for pedestrians at the intersection. There is a crosswalk but no stop sign."
-77.02245017,38.96613733,3134,{45B99683-C342-49BE-9BCC-D9E21EFBAB49},3134,Car Driver,Stop sign running,2015/07/17 01:05:12+00,Unassigned,11743,Drivers often fly through this intersection without stopping making it unsafe for everyone.
-77.02760604,38.96612845,3135,{A418394F-32D4-4163-8237-4B48447A810D},3135,Pedestrian,Failure to stop for pedestrians,2015/07/17 01:07:06+00,Unassigned,468,"There is a crosswalk on Georgia here, but drivers rarely stop for pedestrians, it's a very long stretch to cross, especially if you cannot run and very dangerous in the middle of speeding traffic."
-77.00935935,38.9641871,3136,{8A5FA70C-42BB-4054-A425-49D152254ADF},3136,Pedestrian,Speeding,2015/07/17 01:12:09+00,Unassigned,11907,Drivers race through this section of Kansas and the fact that there are two lanes with little traffic make it unsafe for anyone walking. It would benefit from traffic calming.
-76.93309489,38.88976983,3137,{2409C636-C1AD-4F9F-976A-20258168823C},3137,Pedestrian,Speeding,2015/07/17 01:07:24+00,Unassigned,4126,The cars are going at least 50mph on East Capitol
-77.04203063,38.89541006,3138,{DD3EB04A-5BB5-46F4-820C-828A63AE4A3A},3138,Pedestrian,Failure to stop for pedestrians,2015/07/17 01:07:33+00,Unassigned,3689,The lights are wrong here- they allow pedestrians and cars to go at the same time. Someone is going to be killed at this cornor!
-77.02581543,38.96913589,3139,{5D379DC6-A7D1-4786-B940-374C093AA737},3139,Pedestrian,Speeding,2015/07/17 01:08:08+00,Unassigned,278,Drivers routinely speed on this stretch of Piney Branch--some traffic calming would help.
-77.06979397,38.90428336,3140,{B4981EA5-A3A1-4FE1-B475-8784BBEEA09E},3140,Pedestrian,Other Driving Issue,2015/07/17 01:08:35+00,Unassigned,4512,"Drivers often ignore ""No Outlet"" signs along K St / Water St. and speed down to the end of the road, only to discover dead end.  They they turn around, angry, and speed back up the street, endangering all other road users: peds, cyclists, drivers."
-77.0208353,38.96671702,3141,{D9F7AC36-DEC7-4429-BC15-B7CA224C5364},3141,Pedestrian,Speeding,2015/07/17 01:10:35+00,Unassigned,2948,This is a narrow street with lots of pedestrians and cars fly through it at dangerous speeds far above the speed limit.
-77.00357119,38.90252267,3142,{76A2FA81-1586-4A3C-82CD-B1EEC2401D60},3142,Biker,Red light running,2015/07/17 01:15:24+00,Unassigned,1100,Cars do not respect the no right turn sign and turn quickly into bikes waiting at the light.
-77.00872345,38.96458976,3143,{69E5B112-AFF9-4087-8938-E0E56823437D},3143,Pedestrian,Accessibility Issue,2015/07/17 01:19:34+00,Unassigned,1066,There is no sidewalk on the south side of Chillum.
-77.0150417,38.97233328,3144,{926F7E7A-2B14-4F1F-99B3-F2B730FDF4F2},3144,Pedestrian,Speeding,2015/07/17 01:22:41+00,Unassigned,4514,Wide lanes here encourage speeding and failure to stop for pedestrians.
-76.94916261,38.89514084,3145,{56625481-7A18-46C9-B4E7-14364EEEA4DB},3145,Biker,Other Biking Issue,2015/07/17 01:23:38+00,Unassigned,6467,Going westbound it's hard to get to the bike/ped side path that's on the eastbound side
-77.01532232,38.97252195,3146,{57BB2C4C-52A2-4DFD-AD97-18E6609A53C4},3146,Pedestrian,Accessibility Issue,2015/07/17 01:24:02+00,Unassigned,11444,There is a missing sidewalk here
-77.03329111,38.90632052,3147,{0197B724-2F10-4F0C-824E-2A22CF8EE8ED},3147,Biker,Speeding,2015/07/17 01:25:00+00,Unassigned,12993,"Cars speed out of Mass Ave underpass and almost hit bikes merging from Thomas Circle on to Mass, especially when cars want to turn right into 15th."
-77.0132136,38.96675952,3148,{52471630-0774-4D72-BDE4-2A4F2131715A},3148,Pedestrian,Speeding,2015/07/17 01:26:47+00,Unassigned,2396,Drivers speed way over the posted limit on this section of Blair. Lanes could be narrowed to eliminate unsafe street widths.
-77.01276751,38.96616225,3149,{8DEBDDBF-12E4-412B-9ACF-34B8B646F51B},3149,Pedestrian,Failure to stop for pedestrians,2015/07/17 01:29:03+00,Unassigned,6476,"Across this stretch of Blair this no safe place for pedestrians to cross--no sidewalks, the street is way too wide, and commuters speed. Traffic calming, bulb-outs, sidewalks, and signaled intersections would make it safer."
-76.97726516,38.88535543,3150,{811D712C-46A3-4C97-AD9E-ADF0271D7036},3150,Pedestrian,Failure to stop for pedestrians,2015/07/17 01:48:36+00,Unassigned,10678,Cars speed by and pedistrians coming from metro have to wait for a break in traffic.  This is unacceptable for an intersection across from a metro station
-76.98076116,38.89572445,3151,{C03A661C-6F2A-4F12-8A5F-0317C8A48558},3151,Car Driver,Other Driving Issue,2015/07/17 01:56:11+00,Unassigned,10183,Road is in poor condition. Potholes m
